prec,modelo,type_value,value,name_modelo,type
190,mprecrat3,peffect,0.20261573513673034,Prec (Log-normal),univariate
190,mprecrat3,predicted,0.0655753103150222,Prec (Log-normal),univariate
191,mprecrat3,peffect,0.20466768430604665,Prec (Log-normal),univariate
191,mprecrat3,predicted,0.06623941077808726,Prec (Log-normal),univariate
192,mprecrat3,peffect,0.20672299302587066,Prec (Log-normal),univariate
192,mprecrat3,predicted,0.06690459853857723,Prec (Log-normal),univariate
193,mprecrat3,peffect,0.20878156394363512,Prec (Log-normal),univariate
193,mprecrat3,predicted,0.06757084208894507,Prec (Log-normal),univariate
194,mprecrat3,peffect,0.210843300606418,Prec (Log-normal),univariate
194,mprecrat3,predicted,0.06823811021280825,Prec (Log-normal),univariate
195,mprecrat3,peffect,0.21290810745793762,Prec (Log-normal),univariate
195,mprecrat3,predicted,0.06890637198397627,Prec (Log-normal),univariate
196,mprecrat3,peffect,0.21497588983540442,Prec (Log-normal),univariate
196,mprecrat3,predicted,0.06957559676543175,Prec (Log-normal),univariate
197,mprecrat3,peffect,0.21704655396623942,Prec (Log-normal),univariate
197,mprecrat3,predicted,0.07024575420826837,Prec (Log-normal),univariate
198,mprecrat3,peffect,0.2191200069646587,Prec (Log-normal),univariate
198,mprecrat3,predicted,0.07091681425058542,Prec (Log-normal),univariate
199,mprecrat3,peffect,0.22119615682813773,Prec (Log-normal),univariate
199,mprecrat3,predicted,0.07158874711634364,Prec (Log-normal),univariate
200,mprecrat3,peffect,0.22327491243375466,Prec (Log-normal),univariate
200,mprecrat3,predicted,0.07226152331418154,Prec (Log-normal),univariate
201,mprecrat3,peffect,0.22535618353442244,Prec (Log-normal),univariate
201,mprecrat3,predicted,0.07293511363619615,Prec (Log-normal),univariate
202,mprecrat3,peffect,0.22743988075501248,Prec (Log-normal),univariate
202,mprecrat3,predicted,0.07360948915668834,Prec (Log-normal),univariate
203,mprecrat3,peffect,0.2295259155883771,Prec (Log-normal),univariate
203,mprecrat3,predicted,0.07428462123087558,Prec (Log-normal),univariate
204,mprecrat3,peffect,0.23161420039127467,Prec (Log-normal),univariate
204,mprecrat3,predicted,0.07496048149357305,Prec (Log-normal),univariate
205,mprecrat3,peffect,0.2337046483802016,Prec (Log-normal),univariate
205,mprecrat3,predicted,0.07563704185784483,Prec (Log-normal),univariate
206,mprecrat3,peffect,0.23579717362713776,Prec (Log-normal),univariate
206,mprecrat3,predicted,0.07631427451362675,Prec (Log-normal),univariate
207,mprecrat3,peffect,0.23789169105520874,Prec (Log-normal),univariate
207,mprecrat3,predicted,0.07699215192632271,Prec (Log-normal),univariate
208,mprecrat3,peffect,0.23998811643426907,Prec (Log-normal),univariate
208,mprecrat3,predicted,0.07767064683537506,Prec (Log-normal),univariate
209,mprecrat3,peffect,0.24208636637641123,Prec (Log-normal),univariate
209,mprecrat3,predicted,0.07834973225281115,Prec (Log-normal),univariate
210,mprecrat3,peffect,0.24418635833140437,Prec (Log-normal),univariate
210,mprecrat3,predicted,0.0790293814617672,Prec (Log-normal),univariate
211,mprecrat3,peffect,0.24628801058206634,Prec (Log-normal),univariate
211,mprecrat3,predicted,0.07970956801499032,Prec (Log-normal),univariate
212,mprecrat3,peffect,0.24839124223957437,Prec (Log-normal),univariate
212,mprecrat3,predicted,0.08039026573332102,Prec (Log-normal),univariate
213,mprecrat3,peffect,0.25049597323871525,Prec (Log-normal),univariate
213,mprecrat3,predicted,0.0810714487041558,Prec (Log-normal),univariate
214,mprecrat3,peffect,0.2526021243330814,Prec (Log-normal),univariate
214,mprecrat3,predicted,0.08175309127989247,Prec (Log-normal),univariate
215,mprecrat3,peffect,0.25470961709021483,Prec (Log-normal),univariate
215,mprecrat3,predicted,0.08243516807635859,Prec (Log-normal),univariate
216,mprecrat3,peffect,0.2568183738867027,Prec (Log-normal),univariate
216,mprecrat3,predicted,0.083117653971224,Prec (Log-normal),univariate
217,mprecrat3,peffect,0.2589283179032273,Prec (Log-normal),univariate
217,mprecrat3,predicted,0.08380052410239894,Prec (Log-normal),univariate
218,mprecrat3,peffect,0.26103937311957387,Prec (Log-normal),univariate
218,mprecrat3,predicted,0.08448375386641828,Prec (Log-normal),univariate
219,mprecrat3,peffect,0.2631514643096003,Prec (Log-normal),univariate
219,mprecrat3,predicted,0.0851673189168135,Prec (Log-normal),univariate
220,mprecrat3,peffect,0.2652645170361687,Prec (Log-normal),univariate
220,mprecrat3,predicted,0.08585119516247243,Prec (Log-normal),univariate
221,mprecrat3,peffect,0.26737845764604523,Prec (Log-normal),univariate
221,mprecrat3,predicted,0.08653535876598838,Prec (Log-normal),univariate
222,mprecrat3,peffect,0.26949321326476794,Prec (Log-normal),univariate
222,mprecrat3,predicted,0.0872197861419994,Prec (Log-normal),univariate
223,mprecrat3,peffect,0.27160871179148705,Prec (Log-normal),univariate
223,mprecrat3,predicted,0.08790445395551826,Prec (Log-normal),univariate
224,mprecrat3,peffect,0.2737248818937795,Prec (Log-normal),univariate
224,mprecrat3,predicted,0.08858933912025413,Prec (Log-normal),univariate
225,mprecrat3,peffect,0.2758416530024398,Prec (Log-normal),univariate
225,mprecrat3,predicted,0.08927441879692682,Prec (Log-normal),univariate
226,mprecrat3,peffect,0.27795895530625,Prec (Log-normal),univariate
226,mprecrat3,predicted,0.08995967039157406,Prec (Log-normal),univariate
227,mprecrat3,peffect,0.280076719746732,Prec (Log-normal),univariate
227,mprecrat3,predicted,0.09064507155385304,Prec (Log-normal),univariate
228,mprecrat3,peffect,0.2821948780128816,Prec (Log-normal),univariate
228,mprecrat3,predicted,0.09133060017533626,Prec (Log-normal),univariate
229,mprecrat3,peffect,0.2843133625358896,Prec (Log-normal),univariate
229,mprecrat3,predicted,0.0920162343878029,Prec (Log-normal),univariate
230,mprecrat3,peffect,0.28643210648384926,Prec (Log-normal),univariate
230,mprecrat3,predicted,0.09270195256152602,Prec (Log-normal),univariate
231,mprecrat3,peffect,0.2885510437564543,Prec (Log-normal),univariate
231,mprecrat3,predicted,0.09338773330355662,Prec (Log-normal),univariate
232,mprecrat3,peffect,0.2906701089796879,Prec (Log-normal),univariate
232,mprecrat3,predicted,0.09407355545600468,Prec (Log-normal),univariate
233,mprecrat3,peffect,0.29278923750050473,Prec (Log-normal),univariate
233,mprecrat3,predicted,0.09475939809431805,Prec (Log-normal),univariate
234,mprecrat3,peffect,0.2949083653815071,Prec (Log-normal),univariate
234,mprecrat3,predicted,0.09544524052555949,Prec (Log-normal),univariate
235,mprecrat3,peffect,0.2970274293956201,Prec (Log-normal),univariate
235,mprecrat3,predicted,0.09613106228668324,Prec (Log-normal),univariate
236,mprecrat3,peffect,0.2991463670207619,Prec (Log-normal),univariate
236,mprecrat3,predicted,0.09681684314281014,Prec (Log-normal),univariate
237,mprecrat3,peffect,0.30126511643451603,Prec (Log-normal),univariate
237,mprecrat3,predicted,0.09750256308550334,Prec (Log-normal),univariate
238,mprecrat3,peffect,0.30338361650880363,Prec (Log-normal),univariate
238,mprecrat3,predicted,0.09818820233104396,Prec (Log-normal),univariate
239,mprecrat3,peffect,0.3055018068045587,Prec (Log-normal),univariate
239,mprecrat3,predicted,0.09887374131870784,Prec (Log-normal),univariate
240,mprecrat3,peffect,0.30761962756640765,Prec (Log-normal),univariate
240,mprecrat3,predicted,0.09955916070904357,Prec (Log-normal),univariate
241,mprecrat3,peffect,0.3097370197173533,Prec (Log-normal),univariate
241,mprecrat3,predicted,0.10024444138215197,Prec (Log-normal),univariate
242,mprecrat3,peffect,0.31185392485346647,Prec (Log-normal),univariate
242,mprecrat3,predicted,0.10092956443596815,Prec (Log-normal),univariate
243,mprecrat3,peffect,0.3139702852385854,Prec (Log-normal),univariate
243,mprecrat3,predicted,0.10161451118454588,Prec (Log-normal),univariate
244,mprecrat3,peffect,0.3160860437990219,Prec (Log-normal),univariate
244,mprecrat3,predicted,0.10229926315634444,Prec (Log-normal),univariate
245,mprecrat3,peffect,0.31820114411828165,Prec (Log-normal),univariate
245,mprecrat3,predicted,0.10298380209251967,Prec (Log-normal),univariate
246,mprecrat3,peffect,0.32031553043179106,Prec (Log-normal),univariate
246,mprecrat3,predicted,0.10366810994521754,Prec (Log-normal),univariate
247,mprecrat3,peffect,0.3224291476216411,Prec (Log-normal),univariate
247,mprecrat3,predicted,0.1043521688758729,Prec (Log-normal),univariate
248,mprecrat3,peffect,0.324541941211339,Prec (Log-normal),univariate
248,mprecrat3,predicted,0.10503596125351097,Prec (Log-normal),univariate
249,mprecrat3,peffect,0.3266538573605794,Prec (Log-normal),univariate
249,mprecrat3,predicted,0.10571946965305501,Prec (Log-normal),univariate
250,mprecrat3,peffect,0.32876484286002683,Prec (Log-normal),univariate
250,mprecrat3,predicted,0.10640267685363773,Prec (Log-normal),univariate
251,mprecrat3,peffect,0.3308748451261149,Prec (Log-normal),univariate
251,mprecrat3,predicted,0.10708556583691811,Prec (Log-normal),univariate
252,mprecrat3,peffect,0.33298381219586426,Prec (Log-normal),univariate
252,mprecrat3,predicted,0.10776811978540414,Prec (Log-normal),univariate
253,mprecrat3,peffect,0.3350916927217147,Prec (Log-normal),univariate
253,mprecrat3,predicted,0.10845032208078044,Prec (Log-normal),univariate
254,mprecrat3,peffect,0.33719843596637844,Prec (Log-normal),univariate
254,mprecrat3,predicted,0.10913215630224243,Prec (Log-normal),univariate
255,mprecrat3,peffect,0.3393039917977113,Prec (Log-normal),univariate
255,mprecrat3,predicted,0.10981360622483648,Prec (Log-normal),univariate
256,mprecrat3,peffect,0.341408310683603,Prec (Log-normal),univariate
256,mprecrat3,predicted,0.11049465581780608,Prec (Log-normal),univariate
257,mprecrat3,peffect,0.3435113436868892,Prec (Log-normal),univariate
257,mprecrat3,predicted,0.11117528924294535,Prec (Log-normal),univariate
258,mprecrat3,peffect,0.3456130424602833,Prec (Log-normal),univariate
258,mprecrat3,predicted,0.1118554908529586,Prec (Log-normal),univariate
259,mprecrat3,peffect,0.3477133592413309,Prec (Log-normal),univariate
259,mprecrat3,predicted,0.11253524518982737,Prec (Log-normal),univariate
260,mprecrat3,peffect,0.34981224684738566,Prec (Log-normal),univariate
260,mprecrat3,predicted,0.11321453698318446,Prec (Log-normal),univariate
261,mprecrat3,peffect,0.3519096586706086,Prec (Log-normal),univariate
261,mprecrat3,predicted,0.11389335114869546,Prec (Log-normal),univariate
262,mprecrat3,peffect,0.35400554867298906,Prec (Log-normal),univariate
262,mprecrat3,predicted,0.11457167278644736,Prec (Log-normal),univariate
263,mprecrat3,peffect,0.3560998713813927,Prec (Log-normal),univariate
263,mprecrat3,predicted,0.11524948717934577,Prec (Log-normal),univariate
264,mprecrat3,peffect,0.35819258188262937,Prec (Log-normal),univariate
264,mprecrat3,predicted,0.11592677979151872,Prec (Log-normal),univariate
265,mprecrat3,peffect,0.36028363581854944,Prec (Log-normal),univariate
265,mprecrat3,predicted,0.11660353626672967,Prec (Log-normal),univariate
266,mprecrat3,peffect,0.36237298938116363,Prec (Log-normal),univariate
266,mprecrat3,predicted,0.11727974242679796,Prec (Log-normal),univariate
267,mprecrat3,peffect,0.36446059930778724,Prec (Log-normal),univariate
267,mprecrat3,predicted,0.11795538427002737,Prec (Log-normal),univariate
268,mprecrat3,peffect,0.3665464228762127,Prec (Log-normal),univariate
268,mprecrat3,predicted,0.11863044796964373,Prec (Log-normal),univariate
269,mprecrat3,peffect,0.36863041789990614,Prec (Log-normal),univariate
269,mprecrat3,predicted,0.11930491987224022,Prec (Log-normal),univariate
270,mprecrat3,peffect,0.3707125427232317,Prec (Log-normal),univariate
270,mprecrat3,predicted,0.1199787864962319,Prec (Log-normal),univariate
271,mprecrat3,peffect,0.3727927562167025,Prec (Log-normal),univariate
271,mprecrat3,predicted,0.12065203453031867,Prec (Log-normal),univariate
272,mprecrat3,peffect,0.37487101777225834,Prec (Log-normal),univariate
272,mprecrat3,predicted,0.12132465083195677,Prec (Log-normal),univariate
273,mprecrat3,peffect,0.37694728729857113,Prec (Log-normal),univariate
273,mprecrat3,predicted,0.12199662242583968,Prec (Log-normal),univariate
274,mprecrat3,peffect,0.37902152521637866,Prec (Log-normal),univariate
274,mprecrat3,predicted,0.12266793650238772,Prec (Log-normal),univariate
275,mprecrat3,peffect,0.38109369245384433,Prec (Log-normal),univariate
275,mprecrat3,predicted,0.1233385804162463,Prec (Log-normal),univariate
276,mprecrat3,peffect,0.3831637504419482,Prec (Log-normal),univariate
276,mprecrat3,predicted,0.12400854168479437,Prec (Log-normal),univariate
277,mprecrat3,peffect,0.38523166110990287,Prec (Log-normal),univariate
277,mprecrat3,predicted,0.12467780798666063,Prec (Log-normal),univariate
278,mprecrat3,peffect,0.3872973868806,Prec (Log-normal),univariate
278,mprecrat3,predicted,0.12534636716024994,Prec (Log-normal),univariate
279,mprecrat3,peffect,0.3893608906660864,Prec (Log-normal),univariate
279,mprecrat3,predicted,0.12601420720227915,Prec (Log-normal),univariate
280,mprecrat3,peffect,0.3914221358630658,Prec (Log-normal),univariate
280,mprecrat3,predicted,0.1266813162663213,Prec (Log-normal),univariate
281,mprecrat3,peffect,0.3934810863484332,Prec (Log-normal),univariate
281,mprecrat3,predicted,0.12734768266136026,Prec (Log-normal),univariate
282,mprecrat3,peffect,0.3955377064748365,Prec (Log-normal),univariate
282,mprecrat3,predicted,0.1280132948503544,Prec (Log-normal),univariate
283,mprecrat3,peffect,0.3975919610662668,Prec (Log-normal),univariate
283,mprecrat3,predicted,0.12867814144880932,Prec (Log-normal),univariate
284,mprecrat3,peffect,0.3996438154136811,Prec (Log-normal),univariate
284,mprecrat3,predicted,0.12934221122336126,Prec (Log-normal),univariate
285,mprecrat3,peffect,0.4016932352706505,Prec (Log-normal),univariate
285,mprecrat3,predicted,0.1300054930903685,Prec (Log-normal),univariate
286,mprecrat3,peffect,0.40374018684904084,Prec (Log-normal),univariate
286,mprecrat3,predicted,0.13066797611451364,Prec (Log-normal),univariate
287,mprecrat3,peffect,0.40578463681472277,Prec (Log-normal),univariate
287,mprecrat3,predicted,0.13132964950741502,Prec (Log-normal),univariate
288,mprecrat3,peffect,0.40782655228331005,Prec (Log-normal),univariate
288,mprecrat3,predicted,0.13199050262624756,Prec (Log-normal),univariate
289,mprecrat3,peffect,0.40986590081592866,Prec (Log-normal),univariate
289,mprecrat3,predicted,0.13265052497237337,Prec (Log-normal),univariate
290,mprecrat3,peffect,0.41190265041501645,Prec (Log-normal),univariate
290,mprecrat3,predicted,0.1333097061899824,Prec (Log-normal),univariate
291,mprecrat3,peffect,0.4139367695201512,Prec (Log-normal),univariate
291,mprecrat3,predicted,0.13396803606474217,Prec (Log-normal),univariate
292,mprecrat3,peffect,0.4159682270039093,Prec (Log-normal),univariate
292,mprecrat3,predicted,0.13462550452245756,Prec (Log-normal),univariate
293,mprecrat3,peffect,0.41799699216775404,Prec (Log-normal),univariate
293,mprecrat3,predicted,0.13528210162773988,Prec (Log-normal),univariate
294,mprecrat3,peffect,0.42002303473795494,Prec (Log-normal),univariate
294,mprecrat3,predicted,0.13593781758268636,Prec (Log-normal),univariate
295,mprecrat3,peffect,0.4220463248615353,Prec (Log-normal),univariate
295,mprecrat3,predicted,0.13659264272556862,Prec (Log-normal),univariate
296,mprecrat3,peffect,0.4240668331022507,Prec (Log-normal),univariate
296,mprecrat3,predicted,0.13724656752953096,Prec (Log-normal),univariate
297,mprecrat3,peffect,0.42608453043659716,Prec (Log-normal),univariate
297,mprecrat3,predicted,0.1378995826012986,Prec (Log-normal),univariate
298,mprecrat3,peffect,0.42809938824984894,Prec (Log-normal),univariate
298,mprecrat3,predicted,0.1385516786798952,Prec (Log-normal),univariate
299,mprecrat3,peffect,0.4301113783321271,Prec (Log-normal),univariate
299,mprecrat3,predicted,0.13920284663537064,Prec (Log-normal),univariate
300,mprecrat3,peffect,0.4321204728744961,Prec (Log-normal),univariate
300,mprecrat3,predicted,0.13985307746753756,Prec (Log-normal),univariate
301,mprecrat3,peffect,0.43412664446509175,Prec (Log-normal),univariate
301,mprecrat3,predicted,0.14050236230471821,Prec (Log-normal),univariate
302,mprecrat3,peffect,0.43612986608527865,Prec (Log-normal),univariate
302,mprecrat3,predicted,0.14115069240250094,Prec (Log-normal),univariate
303,mprecrat3,peffect,0.43813011110583605,Prec (Log-normal),univariate
303,mprecrat3,predicted,0.14179805914250568,Prec (Log-normal),univariate
304,mprecrat3,peffect,0.44012735328317465,Prec (Log-normal),univariate
304,mprecrat3,predicted,0.14244445403115955,Prec (Log-normal),univariate
305,mprecrat3,peffect,0.4421215667555822,Prec (Log-normal),univariate
305,mprecrat3,predicted,0.14308986869848178,Prec (Log-normal),univariate
306,mprecrat3,peffect,0.44411272603949903,Prec (Log-normal),univariate
306,mprecrat3,predicted,0.14373429489687833,Prec (Log-normal),univariate
307,mprecrat3,peffect,0.4461008060258222,Prec (Log-normal),univariate
307,mprecrat3,predicted,0.14437772449994568,Prec (Log-normal),univariate
308,mprecrat3,peffect,0.44808578197623955,Prec (Log-normal),univariate
308,mprecrat3,predicted,0.14502014950128447,Prec (Log-normal),univariate
309,mprecrat3,peffect,0.4500676295195923,Prec (Log-normal),univariate
309,mprecrat3,predicted,0.1456615620133222,Prec (Log-normal),univariate
310,mprecrat3,peffect,0.45204632464826783,Prec (Log-normal),univariate
310,mprecrat3,predicted,0.1463019542661458,Prec (Log-normal),univariate
311,mprecrat3,peffect,0.45402184371462034,Prec (Log-normal),univariate
311,mprecrat3,predicted,0.1469413186063432,Prec (Log-normal),univariate
312,mprecrat3,peffect,0.45599416342742044,Prec (Log-normal),univariate
312,mprecrat3,predicted,0.1475796474958543,Prec (Log-normal),univariate
